5.9502,1096.5
5.9723,1102.1
5.9944,1107.6
6.0165,1113.1
6.0419,1119.5
6.0673,1125.8
6.0927,1132.1
6.1181,1138.4
6.1385,1143.5
6.1589,1148.6
6.1793,1153.6
6.1997,1158.6
6.222,1164.1
6.2443,1169.6
6.2666,1175.1
6.2889,1180.6
6.3117,1186.2
6.3346,1191.8
6.3574,1197.4
6.3803,1202.9
6.4032,1208.5
6.426,1214.1
6.4489,1219.6
6.4718,1225.2
6.4909,1229.8
6.51,1234.4
6.5292,1239
6.5483,1243.7
6.5705,1249
6.5928,1254.4
6.615,1259.7
6.6372,1265
6.6595,1270.4
6.6819,1275.7
6.7042,1281
6.7265,1286.3
6.7488,1291.6
6.7711,1296.9
6.7934,1302.2
6.8157,1307.5
6.8386,1312.9
6.8615,1318.3
6.8844,1323.7
6.9073,1329.1
6.9345,1335.5
6.9616,1341.8
6.9888,1348.2
7.016,1354.5
7.0353,1359
7.0547,1363.5
7.074,1368
7.0934,1372.5
7.1128,1377
7.1321,1381.5
7.1515,1385.9
7.1708,1390.4
7.192,1395.3
7.2132,1400.2
7.2343,1405
7.2555,1409.9
7.2826,1416.1
7.3096,1422.3
7.3367,1428.4
7.3638,1434.6
7.3869,1439.9
7.41,1445.1
7.4332,1450.3
7.4563,1455.6
7.4801,1461
7.504,1466.3
7.5278,1471.7
7.5516,1477
7.5779,1482.9
7.6042,1488.8
7.6306,1494.7
7.6569,1500.6
7.6829,1506.3
7.7088,1512.1
7.7348,1517.9
7.7608,1523.6
7.7809,1528.1
7.8011,1532.5
7.8212,1537
7.8414,1541.4
7.8616,1545.8
7.8817,1550.3
7.9019,1554.7
7.922,1559.1
7.945,1564.1
7.968,1569.1
7.991,1574.1
8.014,1579.1
8.0449,1585.8
8.0757,1592.5
8.1066,1599.2
8.1375,1605.8
8.1638,1611.5
8.1901,1617.1
8.2164,1622.7
8.2427,1628.4
8.27,1634.2
8.2973,1640
8.3246,1645.8
8.3519,1651.6
8.3855,1658.7
8.4192,1665.8
8.4528,1672.9
8.4865,1680
8.5083,1684.6
8.5302,1689.1
8.552,1693.7
8.5739,1698.3
8.5957,1702.8
8.6176,1707.4
8.6394,1711.9
8.6613,1716.4
8.6841,1721.2
8.7069,1725.9
8.7298,1730.6
8.7526,1735.3
8.7724,1739.4
8.7923,1743.5
8.8121,1747.5
8.832,1751.6
8.8518,1755.7
8.8717,1759.7
8.8915,1763.8
8.9114,1767.8
8.9394,1773.5
8.9673,1779.2
8.9953,1784.9
9.0233,1790.5
9.0534,1796.6
9.0836,1802.7
9.1137,1808.7
9.1439,1814.8
9.181,1822.2
9.2181,1829.6
9.2551,1836.9
9.2922,1844.3
9.3178,1849.3
9.3434,1854.4
9.369,1859.4
9.3945,1864.5
9.4201,1869.5
9.4457,1874.5
9.4713,1879.5
9.4969,1884.5
9.5236,1889.7
9.5504,1894.9
9.5772,1900.1
9.6039,1905.3
9.6406,1912.4
9.6773,1919.5
9.7139,1926.5
9.7506,1933.5
9.7836,1939.9
9.8167,1946.2
9.8498,1952.4
9.8828,1958.7
9.9167,1965.1
9.9506,1971.5
9.9845,1977.9
10.018,1984.3
10.064,1992.9
10.11,2001.5
10.156,2010
10.202,2018.6
10.239,2025.4
10.276,2032.2
10.313,2039
10.35,2045.8
10.38,2051.3
10.41,2056.7
10.44,2062.1
10.47,2067.5
10.51,2074.8
10.55,2082
10.59,2089.2
10.63,2096.4
10.67,2103.6
10.71,2110.7
10.75,2117.8
10.79,2124.9
10.828,2131.6
10.865,2138.3
10.903,2145
10.941,2151.6
10.993,2160.7
11.045,2169.8
11.098,2178.8
11.15,2187.8
11.192,2195.1
11.234,2202.4
11.277,2209.6
11.319,2216.8
11.356,2223
11.393,2229.3
11.429,2235.5
11.466,2241.7
11.519,2250.5
11.572,2259.4
11.625,2268.2
11.678,2276.9
11.721,2284.2
11.765,2291.4
11.809,2298.5
11.853,2305.7
11.899,2313.2
11.945,2320.7
11.991,2328.2
12.038,2335.6
12.082,2342.8
12.127,2350
12.172,2357.1
12.217,2364.2
12.262,2371.3
12.307,2378.4
12.351,2385.4
12.396,2392.4
12.445,2400.1
12.494,2407.7
12.544,2415.3
12.593,2422.9
12.65,2431.6
12.706,2440.3
12.763,2448.9
12.82,2457.5
12.87,2465
12.92,2472.5
12.97,2480
13.02,2487.5
13.081,2496.5
13.142,2505.4
13.203,2514.4
13.264,2523.2
13.325,2532.2
13.387,2541
13.449,2549.8
13.51,2558.6
13.565,2566.5
13.621,2574.3
13.676,2582.1
13.731,2589.9
13.804,2599.9
13.876,2609.9
13.948,2619.9
14.021,2629.7
14.081,2637.9
14.141,2646
14.201,2654.1
14.261,2662.1
14.332,2671.6
14.404,2681.1
14.475,2690.5
14.547,2699.8
14.623,2709.6
14.699,2719.4
14.775,2729.2
14.851,2738.8
14.925,2748.1
14.998,2757.3
15.072,2766.4
15.145,2775.5
15.225,2785.3
15.304,2794.9
15.384,2804.5
15.463,2814.1
15.537,2822.8
15.61,2831.5
15.683,2840.1
15.757,2848.6
15.855,2859.9
15.953,2871.1
16.051,2882.2
16.149,2893.2
16.245,2904
16.342,2914.6
16.439,2925.1
16.535,2935.6
16.63,2945.7
16.725,2955.7
16.82,2965.6
16.915,2975.5
17.009,2985.2
17.104,2994.8
17.199,3004.4
17.294,3013.8
17.395,3023.7
17.495,3033.5
17.596,3043.2
17.697,3052.8
17.846,3066.8
17.995,3080.5
18.143,3094
18.292,3107.2
18.424,3118.7
18.556,3130.1
18.688,3141.3
18.82,3152.2
18.952,3163.1
19.084,3173.7
19.216,3184.1
19.348,3194.4
19.477,3204.2
19.606,3213.9
19.735,3223.4
19.864,3232.7
20.013,3243.2
20.161,3253.5
20.31,3263.6
20.458,3273.4
20.615,3283.6
20.771,3293.4
20.928,3303.1
21.085,3312.4
21.244,3321.7
21.403,3330.7
21.562,3339.4
21.721,3347.9
21.894,3356.9
22.068,3365.5
22.241,3373.9
22.414,3381.9
22.61,3390.7
22.807,3399.1
23.003,3407
23.199,3414.6
23.428,3423
23.657,3430.8
23.886,3438.2
24.115,3445
24.401,3452.7
24.686,3459.7
24.972,3465.8
25.258,3471.2
25.583,3476.3
25.909,3480.4
26.235,3483.4
26.561,3485.4
26.677,3485.9
26.793,3486.2
26.91,3486.4
27.026,3486.5
27.026,3486.5
27.026,3486.5
27.026,3486.5
27.026,3486.5
27.026,3486.5
27.026,3486.5
27.026,3486.5
27.026,3486.5
27.026,3486.5
27.027,3486.5
27.027,3486.5
27.027,3486.5
27.027,3486.5
27.028,3486.5
27.029,3486.5
27.03,3486.5
27.031,3486.5
27.036,3486.5
27.04,3486.5
27.045,3486.5
27.05,3486.5
27.074,3486.5
27.098,3486.4
27.122,3486.4
27.145,3486.4
27.265,3486.2
27.384,3485.8
27.503,3485.4
27.622,3484.8
28.182,3480.2
28.743,3473.2
29.303,3464.1
29.863,3453.4
30.222,3445.8
30.581,3437.9
30.941,3429.7
31.3,3421.2
31.659,3412.5
32.018,3403.7
32.377,3394.7
32.737,3385.7
33.181,3374.4
33.625,3363.1
34.069,3351.6
34.513,3340.2
35.03,3326.8
35.547,3313.5
36.063,3300.1
36.58,3286.7
37.199,3270.7
37.818,3254.6
38.437,3238.6
39.056,3222.6
39.769,3204.2
40.481,3185.8
41.194,3167.4
41.906,3149
42.759,3127
43.612,3105.1
44.464,3083.2
45.317,3061.3
46.359,3034.6
47.402,3007.9
48.444,2981.3
49.486,2954.7
50.806,2921.1
52.125,2887.5
53.445,2854
54.764,2820.6
56.507,2776.5
58.251,2732.5
59.994,2688.6
61.737,2644.9
62.721,2620.2
63.705,2595.6
64.689,2571
65.673,2546.4
66.657,2521.9
67.641,2497.4
68.625,2472.9
69.609,2448.4
70.848,2417.7
72.087,2387
73.326,2356.4
74.565,2325.8
75.576,2300.9
76.587,2276
77.598,2251.2
78.609,2226.3
79.62,2201.6
80.631,2176.8
81.642,2152.1
82.653,2127.4
83.734,2101
84.816,2074.7
85.897,2048.3
86.979,2022.1
88.066,1995.7
89.153,1969.4
90.24,1943.1
91.326,1916.8
92.333,1892.5
93.34,1868.3
94.347,1844
95.354,1819.8
96.287,1797.4
97.22,1775.1
98.153,1752.7
99.086,1730.4
100.03,1707.9
100.97,1685.3
101.92,1662.8
102.86,1640.3
103.89,1615.9
104.92,1591.4
105.95,1567.1
106.98,1542.7
108.06,1517.1
109.14,1491.5
110.23,1465.9
111.31,1440.3
112.34,1416.1
113.37,1391.9
114.4,1367.7
115.43,1343.5
116.36,1321.9
117.28,1300.2
118.2,1278.6
119.13,1257
120.02,1236.3
120.9,1215.7
121.79,1195
122.68,1174.4
123.64,1152.2
124.59,1130
125.55,1107.8
126.5,1085.7
127.56,1061.3
128.62,1036.9
129.67,1012.5
130.73,988.21
131.79,963.9
132.85,939.61
133.9,915.33
134.96,891.08
135.9,869.5
136.85,847.93
137.79,826.35
138.74,804.81
139.59,785.4
140.44,766
141.29,746.6
142.15,727.23
143.03,707.25
143.91,687.28
144.79,667.33
145.67,647.39
146.67,624.82
147.67,602.28
148.66,579.74
149.66,557.24
150.73,533.17
151.8,509.12
152.87,485.08
153.94,461.07
154.93,439
155.92,416.93
156.9,394.86
157.89,372.82
158.74,353.9
159.59,335
160.44,316.09
161.29,297.21
161.82,285.39
162.35,273.59
162.88,261.78
163.41,249.98
163.41,249.98
163.42,249.89
163.42,249.79
163.43,249.71
163.43,249.62
163.44,249.41
163.46,249.23
163.47,249.06
163.48,248.9
163.49,248.71
163.51,248.54
163.52,248.38
163.54,248.23
163.56,248.04
163.58,247.86
163.6,247.69
163.62,247.54
163.65,247.34
163.68,247.15
163.7,246.97
163.73,246.81
163.77,246.6
163.8,246.39
163.84,246.2
163.88,246.01
163.92,245.78
163.97,245.56
164.01,245.34
164.06,245.13
164.11,244.86
164.17,244.61
164.23,244.35
164.28,244.1
164.35,243.79
164.42,243.48
164.49,243.18
164.56,242.87
164.65,242.5
164.74,242.12
164.82,241.75
164.91,241.37
165.02,240.9
165.13,240.43
165.24,239.95
165.35,239.48
165.49,238.85
165.63,238.23
165.78,237.6
165.92,236.97
166.12,236.12
166.32,235.26
166.52,234.41
166.71,233.55
166.95,232.51
167.2,231.47
167.44,230.43
167.68,229.38
167.83,228.72
167.98,228.05
168.14,227.39
168.29,226.72
168.45,226.06
168.6,225.39
168.75,224.73
168.91,224.06
169.1,223.22
169.3,222.37
169.49,221.53
169.69,220.69
169.91,219.7
170.14,218.72
170.37,217.74
170.6,216.76
170.75,216.07
170.91,215.38
171.07,214.7
171.23,214.01
171.39,213.33
171.55,212.64
171.71,211.95
171.86,211.27
172.06,210.43
172.25,209.6
172.44,208.76
172.64,207.93
172.86,206.98
173.08,206.03
173.3,205.08
173.51,204.13
173.71,203.27
173.91,202.4
174.11,201.54
174.31,200.68
174.48,199.98
174.64,199.28
174.8,198.58
174.96,197.88
175.11,197.23
175.26,196.58
175.41,195.93
175.56,195.29
175.74,194.53
175.91,193.78
176.08,193.03
176.26,192.28
176.47,191.37
176.68,190.46
176.89,189.55
177.1,188.64
177.31,187.71
177.53,186.79
177.74,185.86
177.96,184.93
178.14,184.15
178.32,183.38
178.5,182.6
178.68,181.83
178.83,181.17
178.98,180.52
179.13,179.87
179.28,179.21
179.44,178.53
179.6,177.85
179.76,177.17
179.92,176.48
180.11,175.65
180.3,174.82
180.49,173.99
180.69,173.16
180.9,172.21
181.12,171.27
181.34,170.32
181.56,169.38
181.76,168.52
181.96,167.65
182.16,166.79
182.36,165.93
182.52,165.23
182.68,164.54
182.85,163.84
183.01,163.14
183.16,162.49
183.31,161.85
183.46,161.2
183.61,160.55
183.78,159.81
183.95,159.06
184.13,158.31
184.3,157.56
184.51,156.66
184.72,155.75
184.93,154.85
185.14,153.94
185.35,153.02
185.57,152.09
185.78,151.16
186,150.24
186.18,149.46
186.36,148.69
186.54,147.91
186.72,147.14
186.87,146.49
187.02,145.84
187.17,145.19
187.32,144.54
187.48,143.86
187.64,143.18
187.79,142.5
187.95,141.82
188.14,140.99
188.34,140.16
188.53,139.33
188.72,138.51
188.94,137.56
189.16,136.62
189.38,135.68
189.6,134.73
189.8,133.87
190,133.01
190.2,132.15
190.39,131.29
190.56,130.6
190.72,129.9
190.88,129.21
191.04,128.51
191.19,127.87
191.34,127.23
191.49,126.58
191.64,125.94
191.81,125.2
191.98,124.45
192.16,123.71
192.33,122.96
192.54,122.06
192.75,121.16
192.96,120.26
193.17,119.36
193.38,118.43
193.6,117.5
193.81,116.58
194.03,115.66
194.21,114.88
194.39,114.11
194.56,113.34
194.74,112.57
194.89,111.92
195.05,111.27
195.2,110.62
195.35,109.98
195.5,109.3
195.66,108.62
195.82,107.95
195.98,107.27
196.17,106.45
196.36,105.62
196.55,104.8
196.74,103.98
196.96,103.04
197.18,102.1
197.4,101.16
197.61,100.22
197.81,99.364
198.01,98.505
198.21,97.649
198.41,96.791
198.57,96.095
198.74,95.4
198.9,94.706
199.06,94.011
199.21,93.369
199.36,92.728
199.51,92.087
199.66,91.445
199.83,90.704
200,89.964
200.17,89.223
200.34,88.483
200.55,87.585
200.76,86.688
200.97,85.792
201.18,84.895
201.39,83.973
201.61,83.051
201.82,82.13
202.04,81.209
202.22,80.437
202.4,79.665
202.58,78.895
202.76,78.125
202.91,77.477
203.06,76.829
203.21,76.182
203.36,75.535
203.52,74.861
203.67,74.188
203.83,73.515
203.99,72.842
204.18,72.022
204.37,71.202
204.56,70.383
204.75,69.564
204.97,68.628
205.18,67.693
205.4,66.759
205.62,65.825
205.82,64.967
206.02,64.11
206.22,63.254
206.42,62.399
206.58,61.704
206.74,61.01
206.9,60.316
207.06,59.623
207.21,58.984
207.36,58.345
207.51,57.706
207.66,57.068
207.83,56.331
208,55.594
208.17,54.857
208.35,54.121
208.55,53.227
208.76,52.334
208.97,51.441
209.18,50.548
209.39,49.628
209.61,48.709
209.82,47.791
210.04,46.873
210.22,46.103
210.39,45.333
210.57,44.565
210.75,43.797
210.9,43.151
211.05,42.505
211.2,41.86
211.36,41.215
211.51,40.545
211.67,39.874
211.82,39.204
211.98,38.534
212.17,37.717
212.36,36.901
212.55,36.085
212.74,35.269
212.96,34.336
213.18,33.404
213.39,32.472
213.61,31.541
213.81,30.685
214.01,29.83
214.21,28.977
214.41,28.123
214.57,27.43
214.73,26.738
214.89,26.047
215.06,25.355
215.2,24.719
215.35,24.082
215.5,23.446
215.65,22.81
215.82,22.076
215.99,21.342
216.16,20.609
216.33,19.875
216.54,18.985
216.75,18.096
216.96,17.207
217.17,16.318
217.38,15.4
217.59,14.483
217.81,13.567
218.02,12.651
218.2,11.881
218.38,11.112
218.56,10.345
218.74,9.5773
218.89,8.933
219.04,8.2891
219.19,7.6456
219.34,7.0022
219.5,6.3349
219.65,5.6678
219.81,5.001
219.96,4.3341
220.15,3.5221
220.34,2.7103
220.53,1.8988
220.72,1.0872
220.79,0.81519
220.85,0.54305
220.91,0.2709
220.98,-0.0011567
