0.080012,0.093876,0.10774,0.1216,0.13547,0.20479,0.27411,0.34343,0.41275,0.51762,0.6225,0.72738,0.83226,1.3567,1.881,2.4054,2.9298,3.5949,4.2599,4.925,5.5901,6.1779,6.7657,7.3535,7.9413,8.6413,9.3413,10.041,10.741,11.441,12.141,12.841,13.541,14.241,14.941,15.641,16.341,17.041,17.741,18.441,19.141,19.841,20.541,21.241,21.941,22.641,23.341,24.041,24.741,25.096,25.45,25.804,26.158
0.79203,2.4632,-2.5609,1.4039,0.81934,-0.58352,1.3886,3.4947,8.9155,10.503,8.559,17.793,19.294,49.38,96.976,158.03,235.52,356.89,497.35,652.93,812.99,948.97,1084.2,1212.8,1333.6,1473.3,1605.1,1729.3,1849,1960.4,2069.1,2167.2,2262,2351.4,2432.2,2515.6,2586.7,2652.6,2717.2,2770.1,2823.7,2870.1,2912.3,2948.8,2979,3006.7,3028.4,3046.4,3059.1,3063.4,3064,3067.1,3066.1
2.3905,4.5882,7.3173,5.2579,7.4764,10.603,16.001,16.921,21.983,28.22,34.541,40.78,44.698,72.15,102.95,131.95,164.6,195.56,225.74,240.72,241.16,229.66,219.57,210.56,204.26,193.43,183.73,176.36,165.85,156.87,149.95,138.54,132.15,124.23,114.95,107.72,98.321,90.782,84.883,78.286,73.324,62.071,55.995,48.579,39.248,34.123,25.489,21.851,12.807,10.554,6.2735,3.8527,-0.74712
