c_44,,-0.0001003201,2.792468,-4.91322,11.25146,-23.99484,0.6193569,9.359066,22.40552,-50.34649,,1.003109
c_45,,-0.0001503636,2.797874,-4.925827,11.57008,-24.72022,0.7649434,14.50057,22.74395,-51.21342,,1.002906
c_46,,-0.0002003295,2.803279,-4.938425,11.89249,-25.45465,0.9020979,20.40216,23.13541,-52.21852,,-18.58612
c_47,,-0.0004489936,2.808484,-4.950547,12.22144,-26.20439,1.02611,26.62728,23.52686,-53.22573,,-18.27125
c_48,,-0.0006957157,2.83451,-5.011027,12.5594,-26.97506,1.151135,33.76077,23.91832,-54.2347,,-17.96773
c_49,,-0.0009404958,2.854252,-5.056743,12.90826,-27.77101,1.287169,42.5029,24.30977,-55.2451,,-17.67413
c_50,,-0.001183334,2.863425,-5.077931,13.26954,-28.59573,1.405732,50.95533,24.80663,-56.52918,,-17.3916
c_51,,-0.002368395,2.872599,-5.099085,13.64679,-29.45737,1.516912,59.5829,25.30348,-57.81476,,-16.13404
c_52,,-0.003504906,2.880684,-5.117701,14.04316,-30.36322,1.619534,68.14556,25.80033,-59.10153,,-15.06236
c_53,,-0.004592866,2.921112,-5.210363,14.46576,-31.32962,1.716457,76.75632,26.29718,-60.38921,,-14.1403
c_54,,-0.005632278,2.930073,-5.230804,14.92703,-32.38526,1.810998,85.63962,26.8843,-61.91169,,-13.33857
c_55,,-0.01010108,2.935826,-5.243906,15.45144,-33.58647,1.906162,95.05664,27.47142,-63.43491,,
c_56,,-0.01335613,2.941578,-5.256992,16.10631,-35.08836,2.007477,105.5968,28.05854,-64.95872,,
c_57,,-0.01539741,2.947289,-5.26997,16.58254,-36.18216,2.132842,119.356,28.64566,-66.48293,,
c_58,,-0.01622492,2.974888,-5.332497,16.89973,-36.91179,2.229367,130.4775,29.35356,-68.32105,,
c_59,,-0.002155649,3.005889,-5.40236,17.08947,-37.34894,2.265962,134.8113,30.06146,-70.1595,,
c_60,,0.04225905,3.03689,-5.471884,,-4.159018,2.302556,139.2087,30.76936,-71.99819,,
c_61,,0.1170199,3.063123,-5.530497,,-4.416136,2.334467,143.0948,31.47726,-73.83704,,
c_62,,0.2221281,3.091303,-5.593265,,-4.672305,2.345733,144.4781,32.3577,-76.12416,,
c_63,,0.4931753,3.119482,-5.655877,,-4.977031,2.356999,145.8672,33.23815,-78.41142,,
c_64,,0.8020278,3.157652,-5.740506,,-5.223495,2.367265,147.1383,34.11859,-80.69878,,
c_65,,1.11076,3.195821,-5.825027,,-5.461427,2.418596,153.5658,34.99903,-82.98616,,
c_66,,1.412486,3.268008,-5.984887,,-5.715215,2.462563,159.166,36.13699,-85.94258,,
c_67,,1.716035,3.350983,-6.169037,,-6.015841,2.50653,164.8521,37.27495,-88.89904,,
c_68,,2.019302,3.427057,-6.338429,,-6.29346,2.524107,167.149,38.41291,-91.85555,,
c_69,,2.322289,3.502568,-6.507092,,-6.569899,2.541685,169.4593,39.55087,-94.81206,,
c_70,,2.624995,3.52,-6.546091,,-6.835986,2.567593,172.8887,40.33026,-96.83696,,
c_71,,4.14617,,-0.003654481,,-7.119831,2.576845,174.1204,41.10965,-98.86187,,
c_72,,5.681029,,-0.003946364,,-7.463449,2.586098,175.3557,41.88904,-100.8868,,
c_73,,7.226256,,-0.005069179,,-7.843901,2.594153,176.434,42.66843,-102.9117,,
c_74,,8.780157,,-0.005988598,,-8.148104,2.634428,181.8663,43.44781,-104.9366,,
c_75,,12.106,,-0.007470421,,-8.456213,2.653934,184.5215,44.2272,-106.9615,,
c_76,,15.47738,,-0.01178614,,-8.811362,2.673441,187.1921,45.00659,-108.9864,,
c_77,,18.89513,,-0.02248793,,-9.168632,2.690537,189.5454,45.78598,-111.0113,,
c_78,,22.35194,,-0.04662216,,-9.52422,2.710405,192.2948,46.68209,-113.3395,,
c_79,,23.00686,,-0.08335227,,-9.864285,2.720751,193.7328,47.57821,-115.6677,,
c_80,,23.6628,,-0.1353069,,-10.24428,2.726101,194.478,48.47432,-117.9958,,
c_81,,24.31974,,-0.2012855,,-10.65889,2.731451,195.2244,49.37043,-120.324,,
c_82,,24.97767,,-0.2813371,,-11.07163,2.736581,195.9411,50.28432,-122.6984,,
c_83,,,,-0.3768793,,-11.4584,2.76223,199.5399,51.19821,-125.0727,,
c_84,,,,-0.4904342,,-11.89957,2.78207,202.341,52.1121,-127.4471,,
c_85,,,,-0.6295348,,-12.3559,2.792468,203.8152,53.02599,-129.8214,,
c_86,,,,-0.8249128,,-12.8098,2.797874,204.5832,53.82171,-131.8887,,
c_87,,,,-0.9903879,,-13.25836,2.803279,205.3523,54.61743,-133.9561,,
c_88,,,,-1.056102,,-13.7957,2.808484,206.0939,55.41315,-136.0234,,
c_89,,,,-1.123321,,-14.38779,2.83451,209.8172,56.20887,-138.0908,,
c_90,,,,-1.183111,,-14.89667,2.854252,212.6587,56.89999,-139.8864,,
c_91,,,,-1.204474,,-15.49372,2.863425,213.984,57.5911,-141.6819,,
c_92,,,,-1.225969,,-16.1185,2.872599,215.3123,58.28222,-143.4775,,
c_93,,,,-1.245669,,-16.68571,2.880684,216.4858,58.97333,-145.2731,,
c_94,,,,-1.345757,,-17.28436,2.921112,222.3893,59.68476,-147.1214,,
c_95,,,,-1.433583,,-17.96201,2.930073,223.7061,60.3962,-148.9698,,
c_96,,,,-1.523362,,-18.67973,2.935826,224.5528,61.10764,-150.8181,,
c_97,,,,-1.559814,,-19.41344,2.941578,225.4007,61.81907,-152.6665,,
c_98,,,,-1.596591,,-20.08542,2.947289,226.2437,62.65528,-154.8391,,
c_99,,,,-1.651407,,-20.74164,2.974888,230.3327,63.4915,-157.0116,,
c_100,,,,-1.671163,,-21.41181,3.005889,234.953,64.32771,-159.1842,,
c_101,,,,-1.691016,,-22.10468,3.03689,239.5961,65.16393,-161.3567,,
c_102,,,,-1.708378,,-22.81663,3.063123,243.5394,66.09374,-163.7724,,
c_103,,,,-1.79631,,-23.53606,3.091303,247.7869,67.02354,-166.1881,,
c_104,,,,-1.839597,,-24.25947,3.119482,252.0441,67.95335,-168.6039,,
c_105,,,,-1.883353,,-24.98704,3.157652,257.8211,68.88316,-171.0196,,
c_106,,,,-1.922094,,-25.72486,3.195821,263.6008,69.73766,-173.2382,,
c_107,,,,-1.967591,,-26.47821,3.268008,274.506,70.59216,-175.457,,
c_108,,,,-1.991488,,-27.25098,3.350983,286.9668,71.44666,-177.6765,,
c_109,,,,-2.003902,,-28.04608,3.427057,298.3121,72.30116,-179.891,,
c_110,,,,-2.016355,,-28.87066,3.502568,309.4982,73.00737,-181.7089,,
c_111,,,,-2.028331,,-29.73071,3.52,312.0699,73.71359,-183.4866,,
c_112,,,,-2.088747,,-30.64029,3.611778,325.5431,74.41982,-185.2004,,
c_113,,,,-2.136105,,-31.62394,3.703556,338.9051,75.12603,-186.845,,
c_114,,,,-2.161148,,-32.72958,3.813066,354.7039,75.37996,-187.421,,
c_115,,,,-2.174227,,-34.08859,3.901855,367.3982,75.63388,-187.9897,,
c_116,,,,-2.187349,,-35.05822,3.987749,379.5809,75.88781,-188.5513,,
c_117,,,,-2.200023,,-35.69107,4.07959,392.5013,76.14174,-189.1046,,
c_118,,,,-2.26398,,-36.06136,4.188743,407.7153,76.39567,-189.6486,,
c_119,,,,-2.313158,,312.0699,4.289954,421.6857,76.6496,-190.1843,,
c_120,,,,-2.336205,,325.5431,4.391165,435.5251,76.90352,-190.7119,,
c_121,,,,-2.359378,,338.9051,4.488993,448.7779,77.15745,-191.2318,,
c_122,,,,-2.379907,,354.7039,4.593764,462.8367,77.61665,-192.1526,,
c_123,,,,-2.48402,,367.3982,4.721107,479.7378,78.07586,-193.0514,,
c_124,,,,-2.507432,,379.5809,4.862674,498.2878,78.53506,-193.9312,,
c_125,,,,-2.522523,,392.5013,4.976276,512.9926,78.99427,-194.7933,,
c_126,,,,-2.537662,,407.7153,5.091722,527.7718,79.44418,-195.6232,,
c_127,,,,-2.552741,,421.6857,5.225317,544.6687,79.8941,-196.4424,,
c_128,,,,-2.626259,,435.5251,5.360321,561.5211,80.34402,-197.253,,
c_129,,,,-2.710033,,448.7779,5.495326,578.1506,80.79393,-198.057,,
c_130,,,,-2.794882,,462.8367,5.625021,593.9174,81.42607,-199.1785,,
c_131,,,,-2.867398,,479.7378,5.770586,611.371,82.05821,-200.2924,,
c_132,,,,-2.945931,,498.2878,5.930137,630.2086,82.69036,-201.4005,,
c_133,,,,-3.025037,,512.9926,6.089687,648.7416,83.3225,-202.5047,,
c_134,,,,-3.132926,,527.7718,6.239862,665.9089,83.5862,-202.9647,,
c_135,,,,-3.241346,,544.6687,6.411966,685.2551,83.8499,-203.4243,,
c_136,,,,-3.446769,,561.5211,6.590926,705.0027,84.1136,-203.8836,,
c_137,,,,-3.682349,,578.1506,6.769886,724.3762,84.3773,-204.3425,,
c_138,,,,-3.897438,,593.9174,6.947664,743.2535,,-36.06136,,
c_139,,,,-4.110053,,611.371,7.161779,765.5051,,-36.06138,,
c_140,,,,-4.159018,,630.2086,7.399139,789.5582,,-36.06139,,
c_141,,,,5.996345,,648.7416,7.60433,809.8348,,-36.06141,,
c_142,,,,6.503768,,665.9089,7.8465,833.1535,,-36.06142,,
c_143,,,,9.359066,,685.2551,8.101569,857.0026,,-36.06149,,
c_144,,,,14.50057,,705.0027,8.334587,878.1563,,-36.06157,,
c_145,,,,20.40216,,724.3762,8.581985,899.9578,,-36.06164,,
c_146,,,,26.62728,,743.2535,8.863805,923.9733,,-36.06171,,
c_147,,,,33.76077,,765.5051,9.164332,948.6284,,-36.06208,,
c_148,,,,42.5029,,789.5582,9.473711,972.9882,,-36.06245,,
c_149,,,,50.95533,,809.8348,9.758964,994.5368,,-36.06282,,
c_150,,,,59.5829,,833.1535,10.03926,1014.865,,-36.06319,,
c_151,,,,68.14556,,857.0026,10.32726,1034.883,,-36.06503,,
c_152,,,,76.75632,,878.1563,10.62683,1054.779,,-36.06687,,
c_153,,,,85.63962,,899.9578,10.93655,1074.359,,-36.06871,,
c_154,,,,95.05664,,923.9733,11.25146,1093.245,,-36.07055,,
c_155,,,,105.5968,,948.6284,11.57008,1111.307,,-36.07975,,
c_156,,,,119.356,,972.9882,11.89249,1128.52,,-36.08894,,
c_157,,,,130.4775,,994.5368,12.22144,1144.985,,-36.09812,,
c_158,,,,134.8113,,1014.865,12.5594,1160.754,,-36.1073,,
c_159,,,,139.2087,,1034.883,12.90826,1175.816,,-36.15308,,
c_160,,,,143.0948,,1054.779,13.26954,1190.121,,-36.19868,,
c_161,,,,144.4781,,1074.359,13.64679,1203.658,,-36.24413,,
c_162,,,,145.8672,,1093.245,14.04316,1216.349,,-36.28939,,
c_163,,,,147.1383,,1111.307,14.46576,1228.156,,-36.51302,,
c_164,,,,153.5658,,1128.52,14.92703,1239.021,,-36.7317,,
c_165,,,,159.166,,1144.985,15.45144,1248.818,,-36.94468,,
c_166,,,,164.8521,,1160.754,16.10631,1257.25,,-37.15112,,
c_167,,,,167.149,,1175.816,16.58254,1260.733,,-37.79495,,
c_168,,,,169.4593,,1190.121,16.89973,1261.817,,-38.32289,,
c_169,,,,172.8887,,1203.658,17.08947,1261.993,,-38.72001,,
c_170,,,,174.1204,,1216.349,,0,,-38.97993,,
c_171,,,,175.3557,,1228.156,,-5.019889e-05,,-39.07515,,
c_172,,,,176.434,,1239.021,,-0.0001003201,,-39.12048,,
c_173,,,,181.8663,,1248.818,,-0.0001503636,,-39.11951,,
c_174,,,,184.5215,,1257.25,,-0.0002003295,,-39.07584,,
c_175,,,,187.1921,,1260.733,,-0.0004489936,,-38.99327,,
c_176,,,,189.5454,,1261.817,,-0.0006957157,,-38.8757,,
c_177,,,,192.2948,,1261.993,,-0.0009404958,,-38.72672,,
c_178,,,,193.7328,,-2.237755,,-0.001183334,,-38.54965,,
c_179,,,,194.478,,-2.241476,,-0.002368395,,-38.28112,,
c_180,,,,195.2244,,-2.241194,,-0.003504906,,-37.97607,,
c_181,,,,195.9411,,-2.237165,,-0.004592866,,-37.63979,,
c_182,,,,199.5399,,-2.233033,,-0.005632278,,-37.27707,,
c_183,,,,202.341,,-2.22999,,-0.01010108,,-36.82999,,
c_184,,,,203.8152,,-2.228852,,-0.01335613,,-36.35806,,
c_185,,,,204.5832,,-2.230603,,-0.01539741,,-35.86549,,
c_186,,,,205.3523,,-2.234358,,-0.01622492,,-35.3561,,
c_187,,,,206.0939,,-2.238672,,-0.002155649,,-34.69035,,
c_188,,,,209.8172,,-2.242065,,0.04225905,,-34.00702,,
c_189,,,,212.6587,,-2.243997,,0.1170199,,-33.30966,,
c_190,,,,213.984,,-2.243912,,0.2221281,,-32.60169,,
c_191,,,,215.3123,,-2.242074,,0.4931753,,-31.75513,,
c_192,,,,216.4858,,-2.240753,,0.8020278,,-30.8998,,
c_193,,,,222.3893,,-2.24051,,1.11076,,-30.03763,,
c_194,,,,223.7061,,-2.241885,,1.412486,,-29.17069,,
c_195,,,,224.5528,,-2.244471,,1.716035,,-28.1213,,
c_196,,,,225.4007,,-2.247171,,2.019302,,-27.06812,,
c_197,,,,226.2437,,-2.249027,,2.322289,,-26.01201,,
c_198,,,,230.3327,,-2.249907,,2.624995,,-24.95413,,
c_199,,,,234.953,,-2.249843,,4.14617,,-23.63724,,
c_200,,,,239.5961,,-2.249654,,5.681029,,-22.31895,,
c_201,,,,243.5394,,-2.250066,,7.226256,,-20.9995,,
c_202,,,,247.7869,,-2.251449,,8.780157,,-19.67958,,
c_203,,,,252.0441,,-2.253457,,12.106,,-17.97362,,
c_204,,,,257.8211,,-2.25531,,15.47738,,-16.2672,,
c_205,,,,263.6008,,-2.256553,,18.89513,,-14.56028,,
c_206,,,,274.506,,-2.257339,,22.35194,,-12.85331,,
c_207,,,,286.9668,,-2.258016,,23.00686,,-11.68435,,
c_208,,,,298.3121,,-2.258967,,23.6628,,-10.51534,,
c_209,,,,309.4982,,-2.260579,,24.31974,,-9.346312,,
c_210,,,,312.0699,,-2.262396,,24.97767,,-8.177261,,
c_211,,,,-0.8715755,,-2.26377,,24.96246,,-7.008204,,
c_212,,,,-0.9186773,,-2.264868,,26.02363,,-5.83914,,
c_213,,,,-1.155288,,-2.265943,,31.36782,,-4.670068,,
c_214,,,,-1.49447,,-2.267227,,39.27602,,-3.500991,,
c_215,,,,-1.788262,,-2.268763,,46.78988,,-2.156826,,
c_216,,,,-2.015048,,-2.270205,,53.60939,,-0.8126583,,
c_217,,,,-2.19183,,-2.271498,,60.50652,,0.5315065,,
c_218,,,,-2.312416,,-2.272668,,68.02162,,1.875676,,
c_219,,,,-2.352301,,-2.273782,,74.55274,,3.246511,,
c_220,,,,-2.338219,,-2.274914,,80.64239,,4.61734,,
c_221,,,,-2.290238,,-2.276097,,86.22632,,5.988171,,
c_222,,,,-2.226522,,-2.277319,,91.44604,,7.359007,,
c_223,,,,-2.160995,,-2.278547,,96.46536,,8.552586,,
c_224,,,,-2.105577,,-2.27976,,101.4322,,9.74617,,
c_225,,,,-2.071304,,-2.280956,,106.6134,,10.93975,,
c_226,,,,-2.075809,,-2.282152,,112.8655,,12.13333,,
c_227,,,,-2.114299,,-2.283374,,117.5529,,13.17,,
c_228,,,,-2.135184,,-2.284663,,119.2999,,14.20668,,
c_229,,,,-2.158944,,-2.28606,,121.0292,,15.24334,,
c_230,,,,-2.180887,,-2.287626,,122.523,,16.28002,,
c_231,,,,-2.188769,,-2.289462,,123.0468,,17.34717,,
c_232,,,,-2.196808,,-2.291776,,123.5686,,18.41433,,
c_233,,,,-2.20427,,-2.295208,,124.0424,,19.48147,,
c_234,,,,-2.240764,,-2.298557,,126.3848,,20.54863,,
c_235,,,,-2.270692,,-2.302387,,128.3553,,21.80295,,
c_236,,,,-2.296716,,-2.305748,,130.2918,,23.05727,,
c_237,,,,-2.306232,,-2.807587,,131.0558,,24.31159,,
c_238,,,,-2.314866,,-2.795913,,131.814,,25.56592,,
c_239,,,,-2.325749,,-2.786875,,132.9209,,26.96064,,
c_240,,,,-2.329077,,-2.778732,,133.3131,,28.35534,,
c_241,,,,-2.332258,,-2.772965,,133.7037,,29.75005,,
c_242,,,,-2.334934,,-2.766998,,134.0423,,31.14477,,
c_243,,,,-2.344683,,-2.759442,,135.7159,,32.42567,,
c_244,,,,-2.347192,,-2.748599,,136.5143,,33.70675,,
c_245,,,,-2.348931,,-2.737207,,137.3047,,34.98817,,
c_246,,,,-2.349336,,-2.725441,,137.9909,,36.26669,,
c_247,,,,-2.348455,,-2.71456,,138.7811,,37.31624,,
c_248,,,,-2.347436,,-2.704042,,139.1895,,38.34264,,
c_249,,,,-2.346762,,-2.692969,,139.3999,,39.3321,,
c_250,,,,-2.346084,,-2.682062,,139.6098,,40.28161,,
c_251,,,,-2.345448,,-2.673444,,139.8106,,40.61415,,
c_252,,,,-2.340967,,-2.664162,,140.8073,,40.94251,,
c_253,,,,-2.336096,,-2.652526,,141.5704,,41.26675,,
c_254,,,,-2.333088,,-2.640124,,141.9677,,41.58615,,
c_255,,,,-2.331408,,-2.627748,,142.1735,,41.90023,,
c_256,,,,-2.329743,,-2.616438,,142.3788,,42.20952,,
c_257,,,,-2.328174,,-2.604676,,142.576,,42.51418,,
c_258,,,,-2.319356,,-2.592679,,143.5564,,42.81431,,
c_259,,,,-2.311692,,-2.581025,,144.2957,,43.34592,,
c_260,,,,-2.307883,,-2.569903,,144.6382,,43.86488,,
c_261,,,,-2.304079,,-2.556807,,144.9799,,44.37282,,
c_262,,,,-2.300771,,-2.543052,,145.2805,,44.87052,,
c_263,,,,-2.28306,,-2.529617,,146.7731,,45.34969,,
c_264,,,,-2.278963,,-2.516881,,147.0974,,45.82267,,
c_265,,,,-2.276331,,-2.502318,,147.3014,,46.29066,,
c_266,,,,-2.273779,,-2.486715,,147.502,,46.75484,,
c_267,,,,-2.271342,,-2.473334,,147.6981,,47.40237,,
c_268,,,,-2.259722,,-2.457605,,148.5995,,48.04548,,
c_269,,,,-2.247708,,-2.44138,,149.4424,,48.6852,,
c_270,,,,-2.237914,,-2.427104,,150.0845,,49.32272,,
c_271,,,,-2.230764,,-2.412556,,150.5283,,49.58829,,
c_272,,,,-2.224441,,-2.396564,,150.9163,,49.85366,,
c_273,,,,-2.219569,,-2.37995,,151.2209,,50.11882,,
c_274,,,,-2.215317,,-2.363251,,151.4335,,50.38378,,
c_275,,,,-2.213794,,-2.348299,,151.3672,,1261.993,,
c_276,,,,-2.216123,,-2.334095,,150.6959,,1261.993,,
c_277,,,,-2.223009,,-2.320006,,149.6372,,1261.993,,
c_278,,,,-2.230338,,-2.305828,,148.6359,,1261.993,,
c_279,,,,-2.236602,,-2.291591,,147.6395,,1261.993,,
c_280,,,,-2.237755,,-2.277489,,147.4093,,1261.993,,
c_281,,,,-0.01521341,,-2.263568,,146.1956,,1261.993,,
c_282,,,,-0.01410761,,-2.249809,,144.9867,,1261.993,,
c_283,,,,-0.008575603,,-2.236071,,143.5511,,1261.993,,
c_284,,,,-0.005889397,,-2.222207,,142.3925,,1261.993,,
c_285,,,,-0.01930103,,-2.20806,,141.2762,,1261.993,,
c_286,,,,-0.0548122,,-2.193448,,140.0876,,1261.993,,
c_287,,,,-0.1223992,,-2.178055,,138.6814,,1261.993,,
c_288,,,,-0.2407333,,-2.161496,,137.3838,,1261.993,,
c_289,,,,-0.3852706,,-2.143079,,136.0921,,1261.993,,
c_290,,,,-0.5544324,,-2.121587,,134.849,,1261.993,,
c_291,,,,-0.734671,,-2.094538,,133.5235,,1261.993,,
c_292,,,,-0.9187002,,-2.054407,,131.9204,,1261.992,,
c_293,,,,-1.10242,,-2.015172,,130.1485,,1261.992,,
c_294,,,,-1.28259,,-1.970244,,128.7341,,1261.991,,
c_295,,,,-1.460225,,-1.930808,,127.3036,,1261.99,,
c_296,,,,-1.650927,,147.4093,,125.6567,,1261.982,,
c_297,,,,-1.774444,,146.1956,,124.0014,,1261.968,,
c_298,,,,-1.816702,,144.9867,,122.355,,1261.948,,
c_299,,,,-1.856714,,143.5511,,120.7815,,1261.923,,
c_300,,,,-1.890418,,142.3925,,119.0247,,1261.716,,
c_301,,,,-1.90212,,141.2762,,117.1102,,1261.373,,
c_302,,,,-1.913669,,140.0876,,115.2071,,1260.896,,
c_303,,,,-1.924058,,138.6814,,113.4259,,1260.289,,
c_304,,,,-1.975641,,137.3838,,111.3964,,1257.285,,
c_305,,,,-2.019514,,136.0921,,109.2991,,1253.014,,
c_306,,,,-2.0647,,134.849,,107.2147,,1247.703,,
c_307,,,,-2.083012,,133.5235,,105.1565,,1241.593,,
c_308,,,,-2.101691,,131.9204,,102.6935,,1237.41,,
c_309,,,,-2.13004,,130.1485,,99.98296,,1233.035,,
c_310,,,,-2.140419,,128.7341,,97.65596,,1228.504,,
c_311,,,,-2.150846,,127.3036,,94.92828,,1223.851,,
c_312,,,,-2.159947,,125.6567,,92.07638,,1219.105,,
c_313,,,,-2.207163,,124.0014,,89.48922,,1214.282,,
c_314,,,,-2.231074,,122.355,,86.76069,,1209.398,,
c_315,,,,-2.255281,,120.7815,,83.67456,,1204.469,,
c_316,,,,-2.277033,,119.0247,,80.40833,,1197.977,,
c_317,,,,-2.302974,,117.1102,,77.07136,,1191.44,,
c_318,,,,-2.316757,,115.2071,,74.01639,,1184.869,,
c_319,,,,-2.323957,,113.4259,,71.0339,,1178.276,,
c_320,,,,-2.331153,,111.3964,,67.98849,,1170.637,,
c_321,,,,-2.338037,,109.2991,,64.84024,,1162.984,,
c_322,,,,-2.373116,,107.2147,,61.60512,,1155.32,,
c_323,,,,-2.400957,,105.1565,,58.3353,,1147.652,,
c_324,,,,-2.41578,,102.6935,,55.04603,,1137.921,,
c_325,,,,-2.423543,,99.98296,,51.73576,,1128.188,,
