#Frame	1
X	410
Y	0
X	401
b	8442
X	383
Y	-16
X	374
T	7720
X	383
Y	-8
X	410
P	23435
X	410
Y	-8
X	401
V	3546
p	858
t	0
v	200
t	0
#Frame	56
X	401
Y	0
X	401
C	250
X	410
Y	-8
X	365
a	8421
X	374
Y	-8
X	410
m	8401
X	410
Y	-8
X	392
3	8401
X	410
Y	8
X	401
4	0
X	410
Y	8
X	401
F	-10536
X	392
Y	-8
X	410
b	8462
X	410
Y	-16
X	410
T	7720
X	383
Y	8
X	401
P	23423
X	374
Y	8
X	374
V	3612
p	900
t	0
v	208
t	0
#Frame	57
X	392
Y	0
X	383
C	250
X	374
Y	-16
X	374
a	8401
X	383
Y	-8
X	374
m	8401
X	410
Y	0
X	392
3	8401
X	374
Y	0
X	383
4	0
X	383
Y	8
X	392
F	-10536
X	401
Y	-8
X	392
b	8442
X	374
Y	0
X	401
T	7720
X	383
Y	8
X	410
P	23411
X	401
Y	-8
X	383
V	3684
p	932
t	0
v	208
t	0
#Frame	58
X	383
Y	-8
X	374
C	250
X	401
Y	-16
X	355
a	8401
X	383
Y	-8
X	410
m	8401
X	401
Y	-8
X	392
3	8401
X	374
Y	0
X	383
4	0
X	401
Y	0
X	383
F	-10536
X	383
Y	-16
X	383
b	8462
X	401
Y	-8
X	401
T	7720
X	392
Y	0
X	374
P	23399
X	383
Y	-8
X	374
V	3741
p	980
t	0
v	219
t	0
#Frame	59
X	383
Y	0
X	401
C	187
X	401
Y	-16
X	401
a	8401
X	365
Y	-16
X	374
m	8401
X	401
Y	8
X	401
3	8401
X	374
Y	8
X	374
4	0
X	383
Y	0
X	374
F	-10536
X	401
Y	8
X	401
b	8442
X	401
Y	-8
X	401
T	7720
X	374
Y	0
X	383
P	23386
X	392
Y	8
X	374
V	3805
p	1016
t	0
v	219
t	0
#Frame	60
X	374
Y	-8
X	401
C	250
X	392
Y	-16
X	374
a	8421
X	365
Y	-16
X	383
m	8401
X	383
Y	-8
X	355
3	8401
X	365
Y	-16
X	374
4	0
X	401
Y	-8
X	410
F	-10536
X	365
Y	-8
X	337
b	8442
X	355
Y	-25
X	374
T	7716
X	365
Y	-8
X	374
P	23373
X	374
Y	-8
X	392
V	3869
p	1069
t	0
v	230
t	0
#Frame	61
X	374
Y	-8
X	374
C	250
X	392
Y	-8
X	401
a	8401
X	383
Y	-8
X	383
m	8401
X	355
Y	-8
X	374
3	8401
X	365
Y	8
X	374
4	0
X	374
Y	-8
X	346
F	-10536
X	374
Y	-8
X	365
b	8442
X	355
Y	-8
X	365
T	7720
X	392
Y	-8
X	392
P	23360
X	374
Y	-8
X	383
V	3937
p	1108
t	0
v	230
t	0
#Frame	62
X	374
Y	-16
X	355
C	250
X	355
Y	0
X	374
a	8421
X	383
Y	0
X	374
m	8401
X	374
Y	-8
X	374
3	8401
X	374
Y	-25
X	374
4	0
X	392
Y	-25
X	392
F	-10536
X	365
Y	-16
X	365
b	8442
X	365
Y	8
X	355
T	7716
X	374
Y	-16
X	374
P	23346
X	365
Y	-8
X	383
V	3993
p	1167
t	0
v	242
t	0
#Frame	63
X	355
Y	-8
X	355
C	250
X	355
Y	-16
X	346
a	8401
X	365
Y	0
X	365
m	8401
X	355
Y	-8
X	365
3	8401
X	365
Y	-16
X	346
4	0
X	355
Y	-25
X	346
F	-10536
X	346
Y	-16
X	337
b	8442
X	346
Y	0
X	374
T	7720
X	365
Y	-8
X	392
P	23333
X	365
Y	-25
X	337
V	4054
p	1211
t	0
v	242
t	0
#Frame	64
X	346
Y	-25
X	337
C	250
X	355
Y	-16
X	365
a	8401
X	374
Y	8
X	374
m	8401
X	365
Y	-8
X	337
3	8401
X	337
Y	-25
X	365
4	0
X	346
Y	-25
X	355
F	-10536
X	337
Y	-25
X	355
b	8442
X	365
Y	-8
X	346
T	7720
X	346
Y	-16
X	355
P	23319
X	346
Y	-25
X	337
V	4113
p	1274
t	0
v	253
t	0
#Frame	65
X	355
Y	-8
X	346
C	250
X	365
Y	-16
X	365
a	8401
X	337
Y	-8
X	337
m	8401
X	355
Y	-25
X	346
3	8401
X	337
Y	-25
X	355
4	0
X	355
Y	-8
X	337
F	-10664
X	337
Y	-8
X	374
b	8442
X	365
Y	-25
X	346
T	7716
X	337
Y	-16
X	319
P	23304
X	346
Y	-25
X	328
V	4177
p	1323
t	0
v	254
t	0
#Frame	66
X	328
Y	-25
X	337
C	250
X	337
Y	-8
X	346
a	8401
X	346
Y	-16
X	337
m	8401
X	337
Y	-25
X	337
3	8401
X	365
Y	-16
X	346
4	0
X	328
Y	-16
X	337
F	-10664
X	337
Y	-16
X	346
b	8442
X	355
Y	-16
X	328
T	7716
X	346
Y	-16
X	355
P	23290
X	337
Y	-8
X	346
V	4228
p	1387
t	0
v	264
t	0
#Frame	67
X	355
Y	-8
X	337
C	187
X	337
Y	-16
X	328
a	8401
X	328
Y	-16
X	355
m	8401
X	355
Y	-16
X	337
3	8401
X	319
Y	-16
X	319
4	0
X	355
Y	8
X	355
F	-10664
X	346
Y	-16
X	319
b	8442
X	337
Y	-8
X	337
T	7716
X	328
Y	-8
X	337
P	23275
X	328
Y	8
X	346
V	4285
p	1436
t	0
v	265
t	0
#Frame	68
X	328
Y	-16
X	346
C	250
X	355
Y	-8
X	355
a	8421
X	355
Y	-8
X	328
m	8401
X	310
Y	-8
X	319
3	8401
X	319
Y	-8
X	346
4	0
X	328
Y	0
X	319
F	-10664
X	319
Y	-16
X	319
b	8442
X	328
Y	-16
X	328
T	7716
X	319
