#Component=Raven
#Style=4-Output
#DateTime=2018-05-02 4:53:30 PM
#FlightNum=2
#FlightState=#2	O	91	1367	14	1	0	0	30411	29391	30411	26311	19008	16500	19062	16978	24696	24148	20032	16492	16468	16450	16450	16450	16450	0	8937	1048	0	8851	523
#ConvertedFromBinary
#R 3.0
#D Apr 29 2012 14:28:55
#Axis	2
#Num	25
#den	20
#Frame	1
p	0
t	0
v	-13
t	0
#Frame	9
X	402
Y	-17
X	402
C	125
X	402
Y	-44
X	411
a	9205
X	402
Y	-26
X	428
m	9205
X	428
Y	8
X	402
3	9205
X	402
Y	-8
X	402
4	0
X	411
Y	8
X	411
F	-11044
X	402
Y	-17
X	375
b	9205
X	428
Y	8
X	402
T	7381
X	402
Y	-17
X	420
P	23784
X	402
Y	-35
X	402
V	297
p	0
t	0
v	-16
t	0
#Frame	10
X	402
Y	-8
X	411
C	125
X	402
Y	17
X	411
a	9205
X	428
Y	8
X	411
m	9205
X	428
Y	-61
X	402
3	9205
X	384
Y	-44
X	420
4	0
X	428
Y	26
X	402
F	-11044
X	420
Y	-8
X	428
b	9205
X	428
Y	-132
X	411
T	7381
X	420
Y	-61
X	420
P	23782
X	402
Y	44
X	402
V	357
p	0
t	0
v	-13
t	0
#Frame	11
X	420
Y	53
X	437
C	125
X	446
Y	-26
X	446
a	9205
X	428
Y	-61
X	428
m	9205
X	437
Y	-17
X	428
3	9185
X	446
Y	-17
X	420
4	0
X	420
Y	-8
X	446
F	-11044
X	428
Y	-26
X	420
b	9205
X	455
Y	-44
X	411
T	7378
X	420
Y	-8
X	411
P	23781
X	411
Y	26
X	428
V	424
p	0
t	0
v	-11
t	0
#Frame	12
X	402
Y	-17
X	420
C	125
X	420
Y	-35
X	411
a	9205
X	428
Y	-61
X	402
m	9205
X	402
Y	-44
X	428
3	9205
X	420
Y	44
X	402
4	0
X	428
Y	-53
X	402
F	-11044
X	420
Y	-17
X	420
b	9185
X	411
Y	-61
X	428
T	7384
X	420
Y	-26
X	428
P	23779
X	402
Y	44
X	428
V	495
p	0
t	0
v	-9
t	0
#Frame	13
X	428
Y	8
X	420
C	125
X	402
Y	-26
X	428
a	9165
X	402
Y	-61
X	402
m	9205
X	437
Y	-44
X	411
3	9205
X	428
Y	-17
X	420
4	0
X	420
Y	0
X	428
F	-11044
X	411
Y	-26
X	437
b	9205
X	420
Y	-53
X	420
T	7381
X	402
Y	-61
X	402
P	23776
X	411
Y	-35
X	402
V	570
p	0
t	0
v	-8
t	0
#Frame	14
X	420
Y	8
X	402
C	125
X	428
Y	-35
X	420
a	9205
X	402
Y	-26
X	402
m	9205
X	428
Y	-44
X	437
3	9205
X	428
Y	-17
X	420
4	0
X	437
Y	-8
X	428
F	-11044
X	411
Y	-8
X	437
b	9185
X	428
Y	-44
X	491
T	7381
X	402
Y	-44
X	420
P	23774
X	411
Y	-17
X	428
V	631
p	0
t	0
v	-6
t	0
#Frame	15
X	411
Y	-8
X	411
C	125
X	411
Y	-8
X	411
a	9205
X	402
Y	-44
X	437
m	9205
X	420
Y	-61
X	402
3	9205
X	402
Y	-26
X	402
4	0
X	402
Y	8
X	393
F	-11044
X	420
Y	-8
X	420
b	9185
X	402
Y	-53
X	402
T	7384
X	420
Y	-44
X	402
P	23771
X	437
Y	-26
X	420
V	700
p	0
t	0
v	-3
t	0
#Frame	16
X	402
Y	0
X	402
C	125
X	420
Y	-8
X	411
a	9205
X	402
Y	-26
X	393
m	9205
X	437
Y	-44
X	428
3	9205
X	428
Y	-44
X	428
4	0
X	437
Y	-17
X	411
F	-11044
X	437
Y	-26
X	437
b	9185
X	411
Y	-44
X	402
T	7378
X	411
Y	-44
X	428
P	23768
X	428
Y	-26
X	428
V	767
p	0
t	0
v	-1
t	0
#Frame	17
X	437
Y	-8
X	428
C	125
X	420
Y	-8
X	411
a	9165
X	509
Y	-53
X	375
m	9205
X	402
Y	-70
X	402
3	9205
X	420
Y	-35
X	428
4	0
X	428
Y	-8
X	420
F	-11044
X	437
Y	-17
X	428
b	9185
X	420
Y	-26
X	437
T	7381
X	437
Y	-26
X	428
P	23765
X	437
Y	-26
X	411
V	843
p	5
t	0
v	4
t	0
#Frame	18
X	437
Y	-8
X	420
C	125
X	437
Y	-17
X	437
a	9205
X	402
Y	-26
X	411
m	9205
X	420
Y	-26
X	411
3	9205
X	437
Y	-26
X	402
4	0
X	420
Y	-26
X	428
F	-11044
X	428
Y	-17
X	420
b	9165
X	411
Y	-26
X	428
T	7381
X	420
Y	-26
X	437
P	23761
X	437
Y	-26
X	428
V	905
p	10
t	0
v	6
t	0
#Frame	19
X	446
Y	-8
X	428
C	125
X	420
Y	-26
X	437
a	9205
X	455
Y	-26
X	428
m	9205
X	428
Y	-53
X	411
3	9205
X	428
Y	-17
X	437
4	0
X	428
Y	-8
X	446
F	-11044
X	446
Y	-8
X	446
b	9205
X	428
Y	-26
X	428
T	7378
X	428
Y	-44
X	411
P	23757
X	437
Y	-26
X	428
V	975
p	15
t	0
v	13
t	0
#Frame	20
X	402
Y	-8
X	437
C	125
X	420
Y	-26
X	428
a	9205
X	437
Y	-26
X	428
m	9205
X	437
Y	-35
X	446
3	9205
X	411
Y	-17
X	437
4	0
X	420
Y	-17
X	428
F	-11044
X	437
Y	-8
X	437
b	9165
X	437
Y	-17
X	437
T	7381
X	411
Y	-26
X	420
P	23753
X	428
Y	-8
X	411
V	1045
p	20
t	0
v	15
t	0
#Frame	21
X	428
Y	-8
X	428
C	125
X	446
Y	-26
X	411
a	9165
X	393
Y	-26
X	437
m	9205
X	446
Y	-17
X	411
3	9205
X	428
Y	-26
X	428
4	0
X	420
Y	-8
X	455
F	-11044
X	428
Y	-17
X	402
b	9185
X	446
Y	-26
X	428
T	7381
X	446
Y	-44
X	446
P	23749
X	437
Y	-17
X	446
V	1122
p	27
t	0
v	24
t	0
#Frame	22
X	446
Y	8
X	428
C	125
X	428
Y	-17
X	411
a	9185
X	428
Y	-8
X	446
m	9205
X	446
Y	-26
X	428
3	9185
X	402
Y	-26
X	446
4	0
X	437
Y	8
X	402
F	-11044
X	420
Y	-8
X	437
b	9165
X	411
Y	-26
X	437
T	7378
X	428
Y	-26
X	437
P	23743
X	411
Y	-26
X	437
V	1186
p	33
t	0
v	25
t	0
#Frame	23
X	446
Y	8
X	455
C	125
X	437
Y	-8
X	437
a	9205
X	437
Y	-8
X	455
m	9205
X	455
Y	-26
X	437
3	9205
X	428
Y	-26
X	446
4	0
X	446
Y	-8
X	446
F	-11044
X	437
Y	-17
X	411
b	9185
X	446
Y	-26
X	402
T	7381
X	437
Y	-26
X	428
P	23738
X	446
Y	-8
X	437
V	1256
p	42
t	0
v	36
t	0
#Frame	24
X	428
Y	-17
X	437
C	125
X	428
Y	-26
X	446
a	9205
X	437
Y	-17
X	420
m	9205
X	428
Y	-26
X	455
3	9185
X	446
Y	-17
X	455
4	0
X	428
Y	-17
X	446
F	-11044
X	437
Y	-17
X	455
b	9165
X	420
Y	-17
X	428
T	7381
X	428
Y	-17
X	437
P	23733
X	428
Y	-17
X	420
V	1328
p	49
t	0
v	36
t	0
#Frame	25
X	402
Y	-8
X	411
C	125
X	455
Y	-26
X	446
a	9165
X	437
Y	-26
X	428
m	9205
X	411
Y	-26
X	428
3	9205
X	420
Y	-8
X	420
4	0
X	446
Y	-8
X	437
F	-11044
X	437
Y	-8
X	446
b	9185
X	428
Y	-17
X	428
T	7381
X	437
Y	-17
X	437
P	23727
X	428
Y	-8
X	446
V	1405
p	61
t	0
v	48
t	0
#Frame	26
X	437
Y	8
X	446
C	125
X	446
Y	-8
X	428
a	9205
X	428
Y	-17
X	437
m	9205
X	437
Y	-8
X	437
3	9165
X	437
Y	-8
X	446
4	0
X	437
Y	-8
X	437
F	-11044
X	437
Y	8
X	428
b	9165
X	446
Y	-8
X	437
T	7381
X	446
Y	-8
X	437
P	23722
X	437
Y	-8
X	437
V	1469
p	71
t	0
v	49
t	0
#Frame	27
X	437
Y	-17
X	446
C	125
X	437
Y	-8
X	437
a	9185
X	437
Y	-17
X	437
m	9205
X	446
Y	-17
X	437
3	9185
X	420
Y	-8
X	428
4	0
X	446
Y	8
X	464
F	-11044
X	446
Y	-26
X	428
b	9185
X	437
Y	-26
X	411
T	7381
X	437
Y	-26
X	428
P	23717
X	411
Y	-17
X	437
V	1541
p	86
t	0
v	60
t	0
#Frame	28
X	437
Y	8
X	420
C	125
X	437
Y	-8
X	437
a	9205
X	411
Y	-17
X	402
m	9205
X	428
Y	-8
X	428
3	9205
X	402
Y	-26
X	437
4	0
X	420
Y	8
X	411
F	-11044
X	428
Y	8
X	455
b	9165
X	428
Y	-26
X	464
T	7378
X	446
Y	-26
X	446
P	23708
X	437
Y	-17
X	446
V	1612
p	97
t	0
v	59
t	0
#Frame	29
X	446
Y	8
X	437
C	125
X	455
Y	8
X	455
a	9165
X	420
Y	8
X	446
m	9205
X	437
Y	-8
X	464
3	9205
X	428
Y	-17
X	402
4	0
X	464
Y	0
X	437
F	-11044
X	428
Y	0
X	464
b	9165
X	428
Y	-17
X	446
T	7378
X	420
Y	-17
X	420
P	23701
X	446
Y	8
X	437
V	1690
p	116
t	0
v	75
t	0
#Frame	30
X	446
Y	8
X	437
C	125
X	437
Y	-8
X	411
a	9185
X	446
Y	-8
X	420
m	9205
X	437
Y	-8
X	437
3	9165
X	437
Y	-8
X	455
4	0
X	420
Y	8
X	464
F	-11044
X	446
Y	8
X	437
b	9165
X	437
Y	-8
X	420
T	7381
X	446
Y	-8
X	455
P	23694
X	455
Y	0
X	446
V	1755
p	131
t	0
v	75
t	0
#Frame	31
X	446
Y	8
X	446
C	125
X	509
Y	8
X	455
a	9205
X	437
Y	8
X	437
m	9205
X	420
Y	-8
X	428
3	9205
X	437
Y	-8
X	437
4	0
X	455
Y	8
X	437
F	-11044
X	446
Y	8
X	420
b	9185
X	455
Y	-8
X	446
T	7384
X	446
Y	8
X	455
P	23687
X	437
Y	-8
X	446
V	1826
p	154
t	0
v	87
t	0
#Frame	32
X	455
Y	8
X	437
C	125
X	437
Y	-26
X	446
a	9185
X	437
Y	8
X	420
m	9205
X	437
Y	-8
X	437
3	9205
X	455
Y	8
X	437
4	0
X	437
Y	8
X	411
F	-11044
X	446
Y	-8
X	446
b	9165
X	428
Y	8
X	455
T	7381
X	446
Y	-8
X	437
P	23678
X	411
Y	-8
X	393
V	1899
p	172
t	0
v	87
t	0
#Frame	33
X	411
Y	-8
X	437
C	125
X	428
Y	-8
X	420
a	9165
X	420
Y	-26
X	428
m	9205
X	428
Y	-17
X	437
3	9185
X	437
Y	-8
X	411
4	0
X	437
Y	-17
X	437
F	-11044
X	446
Y	8
X	446
b	9165
X	428
Y	-8
X	437
T	7381
X	428
Y	-17
X	446
P	23670
X	446
Y	-44
X	428
V	1977
p	200
t	0
v	102
t	0
#Frame	34
X	411
Y	-17
X	411
C	125
X	420
Y	-8
X	428
a	9185
X	428
Y	-8
X	428
m	9205
X	428
Y	-8
X	420
3	9205
X	437
Y	-17
X	437
4	0
X	428
Y	-26
X	437
F	-11044
X	455
Y	-8
X	446
b	9165
X	446
Y	-8
X	420
T	7381
X	411
Y	-8
X	437
P	23661
X	464
Y	8
X	446
V	2041
p	221
t	0
v	102
t	0
#Frame	35
X	446
Y	-8
X	420
C	125
X	411
Y	-8
X	428
a	9205
X	446
Y	8
X	464
m	9205
X	446
Y	-8
X	437
3	9205
X	402
Y	-26
X	420
4	0
X	437
Y	8
X	428
F	-11044
X	464
Y	8
X	428
b	9165
X	437
Y	0
X	437
T	7381
X	437
Y	-8
X	446
P	23654
X	446
Y	-17
X	455
V	2112
p	252
t	0
v	115
t	0
#Frame	36
X	446
Y	-8
X	428
C	125
X	402
Y	-8
X	428
a	9185
X	473
Y	8
X	527
m	9205
X	554
Y	8
X	473
3	9185
X	455
Y	-17
X	428
4	0
X	446
Y	-26
X	428
F	-11044
X	437
Y	-17
X	437
b	9165
X	437
Y	-17
X	437
T	7378
X	455
Y	-26
X	446
P	23645
X	446
Y	-17
X	437
V	2183
p	276
t	0
v	115
t	0
#Frame	37
X	446
Y	-8
X	437
C	125
X	437
Y	-8
X	411
a	9165
X	428
Y	8
X	428
m	9205
X	420
Y	-8
X	428
3	9205
X	428
Y	-26
X	464
4	0
X	464
Y	-8
X	437
F	-11044
X	455
Y	8
X	455
b	9165
X	437
Y	-26
X	420
T	7381
X	420
Y	-26
X	428
P	23638
X	437
Y	8
X	446
V	2264
p	309
t	0
v	127
t	0
#Frame	38
X	437
Y	-8
X	428
C	125
X	437
Y	-8
X	473
a	9185
X	446
Y	-17
X	420
m	9205
X	446
Y	-8
X	411
3	9185
X	455
Y	-17
X	437
4	0
X	437
Y	-17
X	420
F	-11044
X	437
Y	-17
X	437
b	9165
X	437
Y	-8
X	437
T	7381
X	446
Y	-17
X	446
P	23630
X	437
Y	-8
X	420
V	2328
p	334
t	0
v	127
t	0
#Frame	39
X	437
Y	-17
X	402
C	125
X	420
Y	-26
X	402
a	9205
X	446
Y	-17
X	437
m	9205
X	411
Y	-35
X	375
3	9185
X	428
Y	-17
X	446
4	0
X	411
Y	-26
X	428
F	-11044
X	420
Y	-26
X	437
b	9165
X	437
Y	-26
X	420
T	7378
X	446
Y	-26
X	446
P	23623
X	428
Y	-8
X	446
V	2400
p	367
t	0
v	137
t	0
#Frame	40
X	455
Y	-17
X	446
C	125
X	411
Y	-17
X	428
a	9185
X	411
Y	-26
X	437
m	9205
X	428
Y	-26
X	446
3	9185
X	446
Y	-17
X	437
4	0
X	437
Y	-17
X	446
F	-11044
X	455
Y	-17
X	428
b	9165
X	437
Y	-17
X	455
T	7381
X	446
Y	-8
X	428
P	23615
X	437
Y	-8
X	428
V	2469
p	391
t	0
v	136
t	0
#Frame	41
X	420
Y	-17
X	428
C	125
X	437
Y	-35
X	428
a	9165
X	411
Y	-26
X	428
m	9205
X	411
Y	-8
X	402
3	9185
X	428
Y	-8
X	411
4	0
X	411
Y	-26
X	437
F	-11044
X	455
Y	-17
X	446
b	9185
X	420
Y	-17
X	446
T	7381
X	437
Y	-17
X	437
P	23608
X	428
Y	-17
X	446
V	2548
p	422
t	0
v	144
t	0
#Frame	42
X	437
Y	-26
X	420
C	125
X	411
Y	-35
X	428
a	9185
X	402
Y	-26
X	446
m	9205
X	437
Y	-17
X	402
3	9205
X	446
Y	-26
X	428
4	0
X	420
Y	-26
X	428
F	-11044
X	420
Y	-35
X	402
b	9165
X	420
Y	-26
X	437
T	7381
X	411
Y	-26
X	428
P	23599
X	411
Y	-17
X	411
V	2611
p	445
t	0
v	144
t	0
#Frame	43
X	428
Y	-35
X	428
C	125
X	411
Y	-35
X	420
a	9205
X	402
Y	-44
X	402
m	9205
X	437
Y	-26
X	420
3	9185
X	402
Y	-26
X	437
4	0
X	402
Y	-26
X	437
F	-11044
X	446
Y	-44
X	428
b	9165
X	411
Y	-26
X	437
T	7378
X	428
Y	-17
X	446
P	23590
X	428
Y	-26
X	428
V	2680
p	476
t	0
v	152
t	0
#Frame	44
X	446
Y	-26
X	420
C	125
X	411
Y	-26
X	437
a	9165
X	446
Y	-17
X	428
m	9205
X	446
Y	-26
X	402
3	9205
X	411
Y	-26
X	428
4	0
X	402
Y	-26
X	411
F	-11044
X	411
Y	-17
X	402
b	9165
X	411
Y	-26
X	420
T	7378
X	420
Y	-35
X	437
P	23578
X	420
Y	-35
X	428
V	2749
p	499
t	0
v	152
t	0
#Frame	45
X	411
Y	-35
X	393
C	125
X	402
Y	-26
X	428
a	9165
X	428
Y	-26
X	420
m	9205
X	420
Y	-35
X	428
3	9165
X	437
Y	-44
X	437
4	0
X	428
Y	-26
X	437
F	-11044
X	428
Y	-26
X	428
b	9165
X	411
Y	-26
X	402
T	7378
X	428
Y	-35
X	437
P	23568
X	428
Y	-44
X	428
V	2825
p	536
t	0
v	164
t	0
#Frame	46
X	428
Y	-26
X	437
C	125
X	437
Y	-26
X	428
a	9205
X	420
Y	-26
X	446
m	9205
X	402
Y	-26
X	411
3	9185
X	437
Y	-26
X	428
4	0
X	428
Y	-26
X	402
F	-11044
X	420
Y	-26
X	402
b	9165
X	411
Y	-26
X	393
T	7378
X	420
Y	-17
X	402
P	23557
X	428
Y	-26
X	393
V	2888
p	563
t	0
v	163
t	0
#Frame	47
X	428
Y	-26
X	411
C	125
X	428
Y	-17
X	428
a	9185
X	411
Y	-17
X	402
m	9205
X	411
Y	-26
X	420
3	9185
X	411
Y	-26
X	411
4	0
X	428
Y	-26
X	420
F	-11044
X	402
Y	-44
X	402
b	9165
X	428
Y	-26
X	446
T	7381
X	428
Y	-26
X	428
P	23549
X	411
Y	-26
X	411
V	2956
p	607
t	0
v	176
t	0
#Frame	48
X	428
Y	-35
X	420
C	125
X	411
Y	-26
X	402
a	9165
X	402
Y	-35
X	428
m	9205
X	402
Y	-26
X	420
3	9185
X	411
Y	-44
X	402
4	0
X	411
Y	-35
X	411
F	-11044
X	420
Y	-26
X	402
b	9165
X	402
Y	-17
X	402
T	7381
X	402
Y	-26
X	437
P	23538
X	402
Y	-35
X	402
V	3024
p	639
t	0
v	176
t	0
#Frame	49
X	428
Y	-44
X	428
C	125
X	420
Y	-17
X	428
a	9165
X	420
Y	-17
X	402
m	9205
X	402
Y	-26
X	420
3	9205
X	428
Y	-26
X	402
4	0
X	402
Y	-17
X	411
F	-11044
X	420
Y	-26
X	420
b	9165
X	402
Y	-26
X	402
T	7378
X	411
Y	-26
X	428
P	23527
X	411
Y	-17
X	402
V	3099
p	678
t	0
v	183
t	0
#Frame	50
X	411
Y	-35
X	411
C	125
X	411
Y	-17
X	402
a	9185
X	420
Y	-26
X	420
m	9205
X	402
Y	-17
X	402
3	9165
X	411
Y	-26
X	411
4	0
X	402
Y	-17
X	402
F	-11044
X	428
Y	-26
X	402
b	9165
X	428
Y	-26
X	428
T	7381
X	402
Y	-17
X	402
P	23516
X	402
Y	-26
X	402
V	3159
p	707
t	0
v	183
t	0
#Frame	51
X	402
Y	-26
X	420
C	125
X	437
Y	-26
X	455
a	9185
X	402
Y	-26
X	402
m	9205
X	402
Y	-26
X	411
3	9205
X	420
Y	-26
X	402
4	0
X	411
Y	-26
X	411
F	-11044
X	402
Y	-17
X	411
b	9165
X	420
Y	-17
X	402
T	7375
X	411
Y	-26
X	420
P	23504
X	411
Y	-8
X	402
V	3226
p	748
t	0
v	191
t	0
#Frame	52
X	402
Y	-26
X	402
C	125
X	411
Y	-8
X	411
a	9205
X	402
Y	-17
X	393
m	9205
X	402
Y	-17
X	393
3	9185
X	402
Y	-26
X	411
4	0
X	411
Y	-26
X	402
F	-11044
X	402
Y	-17
X	402
b	9185
X	402
Y	-26
X	402
T	7378
X	393
Y	-17
X	402
P	23492
X	402
Y	-8
X	402
V	3294
p	777
t	0
v	191
t	0
#Frame	53
X	393
Y	-17
X	420
C	125
X	402
Y	-35
X	420
a	9165
X	402
Y	-26
X	420
m	9205
X	384
Y	-17
X	393
3	9165
X	393
Y	-44
X	402
4	0
X	393
Y	-26
X	393
F	-11044
X	393
Y	-26
X	402
b	9165
X	375
Y	-8
X	402
T	7378
X	402
Y	-17
X	402
P	23481
X	402
Y	-8
X	402
V	3366
p	820
t	0
v	200
t	0
#Frame	54
X	402
Y	-26
X	411
C	125
X	402
Y	-17
X	375
a	9205
X	393
Y	-8
X	402
m	9205
X	393
Y	-8
X	402
3	9185
X	402
Y	-8
X	402
4	0
X	411
Y	-26
X	402
F	-11044
X	402
Y	-8
X	393
b	9165
X	384
Y	-8
X	393
T	7375
X	402
Y	-8
X	402
P	23469
X	393
Y	-8
X	375
V	3425
p	852
t	0
v	200
t	0
#Frame	55
X	375
Y	-17
X	402
C	125
X	402
Y	-17
X	393
a	9185
X	402
Y	-17
X	402
m	9205
X	402
Y	-17
X	420
3	9205
X	402
Y	-17
X	402
4	0
X	402
Y	0
X	393
F	-11044
X	366
Y	-17
X	402
b	9165
X	402
Y	-17
X	393
T	7378
X	402
Y	-8
X	402
P	23457
X	411
Y	-26
X	393
V	3490
p	896
t	0
v	209
t	0
#Frame	56
X	411
Y	-26
X	402
C	125
X	402
Y	-8
X	402
a	9205
X	393
Y	0
X	393
m	9205
X	393
Y	-26
X	402
3	9205
X	402
Y	-17
X	393
4	0
X	348
Y	-8
X	357
F	-11044
X	384
Y	-8
X	375
b	9165
X	357
Y	-8
X	357
T	7375
X	357
Y	-17
X	366
P	23444
X	393
Y	-26
X	366
V	3555
p	929
t	0
v	208
t	0
#Frame	57
X	366
Y	-17
X	366
C	125
X	393
Y	-26
X	366
a	9165
X	375
Y	-8
X	348
m	9205
X	366
Y	-26
X	384
3	9165
X	375
Y	-26
X	393
4	0
X	366
Y	-26
X	348
F	-11044
X	348
Y	-26
X	366
b	9185
X	375
Y	-26
X	393
T	7378
X	366
Y	-35
X	384
P	23432
X	402
Y	-8
X	375
V	3624
p	976
t	0
v	218
t	0
#Frame	58
X	366
Y	-17
X	348
C	125
X	366
Y	-8
X	384
a	9205
X	357
Y	-26
X	402
m	9205
X	402
Y	-17
X	375
3	9185
X	366
Y	-44
X	357
4	0
X	366
Y	-17
X	366
F	-11044
X	366
Y	-17
X	366
b	9165
X	366
Y	-26
X	375
T	7378
X	366
Y	-35
X	375
P	23420
X	384
Y	-26
X	366
V	3679
p	1011
t	0
v	218
t	0
#Frame	59
X	330
Y	-17
X	375
C	125
X	402
Y	-26
X	366
a	9205
X	348
Y	-17
X	375
m	9205
X	375
Y	-44
X	366
3	9165
X	357
Y	-8
X	330
4	0
X	384
Y	-26
X	357
F	-11044
X	375
Y	-17
X	348
b	9165
X	366
Y	-26
X	366
T	7378
X	384
Y	-8
X	393
P	23407
X	357
Y	-26
X	375
V	3740
p	1064
t	0
v	230
t	0
#Frame	60
X	366
Y	-26
X	366
C	125
X	357
Y	-26
X	357
a	9185
X	339
Y	-35
X	357
m	9205
X	357
Y	-26
X	357
3	9165
X	357
Y	-17
X	375
4	0
X	357
Y	-26
X	357
F	-11044
X	339
Y	-26
X	348
b	9165
X	357
Y	-26
X	393
T	7375
X	348
Y	-17
X	357
P	23394
X	366
Y	-26
X	348
V	3800
p	1104
t	0
v	230
t	0
#Frame	61
X	357
Y	-26
X	348
C	125
X	366
Y	-17
X	366
a	9165
X	375
Y	-26
X	357
m	9205
X	366
Y	-26
X	393
3	9185
X	384
Y	-8
X	393
4	0
X	366
Y	-44
X	366
F	-11044
X	366
Y	-26
X	375
b	9165
X	357
Y	-26
X	357
T	7378
X	321
Y	-8
X	384
P	23381
X	366
Y	-17
X	366
V	3864
p	1163
t	0
v	242
t	0
#Frame	62
X	375
Y	-26
X	357
C	125
X	384
Y	-26
X	375
a	9185
X	330
Y	-26
X	348
m	9205
X	330
Y	-8
X	357
3	9165
X	366
Y	-26
X	366
4	0
X	339
Y	-26
X	366
F	-11044
X	357
Y	-26
X	339
b	9165
X	357
Y	-35
X	339
T	7372
X	330
Y	-17
X	330
P	23367
X	357
Y	-17
X	348
V	3918
p	1207
t	0
v	241
t	0
#Frame	63
X	339
Y	-53
X	348
C	125
X	357
Y	-44
X	357
a	9205
X	330
Y	-35
X	348
m	9205
X	321
Y	-17
X	357
3	9185
X	339
Y	-26
X	366
4	0
X	357
Y	-26
X	357
F	-11044
X	339
Y	-26
X	339
b	9165
X	348
Y	-8
X	357
T	7378
X	339
Y	-26
X	348
P	23353
X	348
Y	-26
X	357
V	3976
p	1274
t	0
v	256
t	0
#Frame	64
X	348
Y	-35
X	348
C	125
X	366
Y	-26
X	321
a	9185
X	321
Y	-35
X	339
m	9205
X	321
Y	-17
X	366
3	9205
X	348
Y	-17
X	348
4	0
X	366
Y	-26
X	348
F	-11044
X	357
Y	-26
X	357
b	9165
X	330
Y	-35
X	330
T	7378
X	330
Y	-8
X	330
P	23339
X	357
Y	-26
X	357
V	4033
p	1325
t	0
v	255
t	0
#Frame	65
X	357
Y	-26
X	357
C	125
X	366
Y	-26
X	357
a	9165
X	357
Y	-17
X	348
m	9205
X	321
Y	-26
X	303
3	9165
X	330
Y	-26
X	312
4	0
X	339
Y	-35
X	339
F	-11048
X	321
Y	-26
X	312
b	9165
X	321
Y	-26
X	321
T	7375
X	330
Y	-26
X	312
P	23324
X	321
Y	-44
X	330
V	4095
p	1389
t	0
v	265
t	0
#Frame	66
X	303
Y	-26
